id,age,job,marital,education,default,balance,housing,loan,date,duration,campaign,pdays,previous,poutcome,deposit
10802,28,admin.,single,tertiary,no,373,1,0,4-Feb-21,126,1,-1,0,unknown,0
10803,58,management,divorced,tertiary,no,577,0,0,15-May-21,1244,3,-1,0,unknown,0
10804,30,services,divorced,secondary,no,0,0,0,29-Jan-21,89,1,-1,0,unknown,0
10805,53,retired,married,secondary,no,1296,1,0,17-Jun-21,115,1,-1,0,unknown,0
10806,51,unknown,married,unknown,no,2642,0,0,29-Jul-21,52,6,-1,0,unknown,0
10807,47,blue-collar,married,secondary,no,3237,1,0,15-May-21,198,3,-1,0,unknown,0
10808,30,management,single,tertiary,no,1191,0,0,11-Aug-21,381,4,-1,0,unknown,0
10809,38,management,married,tertiary,no,2278,1,1,13-May-21,244,1,-1,0,unknown,0
10810,53,technician,single,secondary,no,-165,1,0,9-Jul-21,89,1,-1,0,unknown,0
10811,59,retired,married,unknown,no,178,1,0,11-Jul-21,330,2,-1,0,unknown,0
10812,57,unemployed,married,tertiary,no,209,0,0,19-Jun-21,453,1,-1,0,unknown,0
10813,36,self-employed,single,tertiary,no,3560,0,0,2-Jun-21,409,2,-1,0,unknown,0
10814,42,blue-collar,married,secondary,no,490,1,0,5-May-21,386,2,-1,0,unknown,0
10815,56,technician,single,secondary,no,3499,1,0,29-May-21,248,3,-1,0,unknown,0
10816,38,unemployed,married,secondary,no,995,0,0,26-Jul-21,84,1,-1,0,unknown,0
10817,47,management,married,unknown,no,1128,0,0,28-Jan-21,65,2,-1,0,unknown,0
10818,30,self-employed,married,tertiary,no,163,1,0,18-May-21,149,1,362,8,other,0
10819,42,entrepreneur,single,primary,no,103,1,0,19-May-21,156,5,-1,0,unknown,0
10820,34,management,divorced,tertiary,no,70,1,0,22-Jul-21,5,1,701,6,other,0
10821,29,services,married,secondary,no,191,1,0,17-Apr-21,87,1,-1,0,unknown,0
10822,49,management,married,secondary,no,1601,0,0,29-Jul-21,47,5,-1,0,unknown,0
10823,59,management,married,tertiary,no,287,1,0,20-Apr-21,818,2,242,8,failure,0
10824,30,management,single,tertiary,no,199,0,1,28-Jul-21,131,7,-1,0,unknown,0
10825,37,technician,married,secondary,no,177,1,0,16-Jul-21,464,3,-1,0,unknown,0
10826,27,admin.,single,tertiary,no,832,0,0,21-Apr-21,336,1,-1,0,unknown,0
10827,24,student,single,secondary,no,493,1,0,13-May-21,85,4,358,1,other,0
10828,55,management,married,tertiary,no,13578,0,0,29-Oct-21,247,2,-1,0,unknown,0
10829,60,technician,divorced,secondary,no,-50,0,0,28-Aug-21,433,12,-1,0,unknown,0
10830,30,services,married,secondary,no,292,1,1,15-Apr-21,651,4,-1,0,unknown,0
10831,34,blue-collar,divorced,secondary,no,0,1,0,5-May-21,150,1,-1,0,unknown,0
10832,36,admin.,married,secondary,no,0,0,1,29-Jul-21,113,8,-1,0,unknown,0
10833,44,blue-collar,married,secondary,no,294,1,0,19-May-21,66,2,-1,0,unknown,0
10834,38,management,married,tertiary,no,-558,1,0,21-Jul-21,533,1,-1,0,unknown,0
10835,60,management,married,tertiary,yes,-311,0,0,25-Aug-21,151,6,-1,0,unknown,0
10836,58,services,married,secondary,no,688,0,0,6-Aug-21,152,2,-1,0,unknown,0
10837,30,admin.,single,secondary,no,-548,1,1,28-Jul-21,70,2,-1,0,unknown,0
10838,39,technician,married,tertiary,no,94,0,0,7-Aug-21,70,2,-1,0,unknown,0
10839,44,housemaid,single,secondary,no,299,0,0,20-Nov-21,186,1,-1,0,unknown,0
10840,32,management,married,secondary,no,6217,1,1,18-Nov-21,486,2,181,2,failure,0
10841,32,blue-collar,married,primary,no,494,1,0,26-May-21,252,2,-1,0,unknown,0
10842,47,admin.,single,secondary,no,594,1,0,7-May-21,161,1,-1,0,unknown,0
10843,37,technician,married,tertiary,yes,0,1,0,14-May-21,93,14,-1,0,unknown,0
10844,86,retired,divorced,unknown,no,157,0,0,7-Sep-21,147,1,-1,0,unknown,0
10845,38,technician,married,secondary,no,183,1,0,16-Apr-21,256,3,339,2,failure,0
10846,31,management,married,tertiary,no,22867,1,0,27-May-21,241,2,-1,0,unknown,0
10847,49,services,single,secondary,no,1884,1,0,8-May-21,43,1,-1,0,unknown,0
10848,53,retired,married,primary,no,0,0,1,27-Jun-21,747,1,-1,0,unknown,0
10849,55,management,divorced,tertiary,no,446,0,0,2-Feb-21,159,1,-1,0,unknown,0
10850,30,management,single,tertiary,no,114,0,0,14-Aug-21,65,4,-1,0,unknown,0
10851,41,management,married,tertiary,no,217,0,0,19-Nov-21,328,1,-1,0,unknown,0
10852,31,services,married,secondary,no,1783,1,1,6-May-21,219,1,-1,0,unknown,0
10853,39,services,married,secondary,no,208,0,1,9-Feb-21,122,2,-1,0,unknown,0
10854,43,blue-collar,married,secondary,no,1311,1,0,14-May-21,746,1,-1,0,unknown,0
10855,45,management,divorced,tertiary,no,2813,1,0,13-May-21,43,1,-1,0,unknown,0
10856,42,management,married,tertiary,no,783,1,0,19-Nov-21,77,2,128,3,failure,0
10857,35,management,single,tertiary,no,243,1,0,12-May-21,102,3,-1,0,unknown,0
10858,43,self-employed,married,secondary,no,5704,1,0,6-Aug-21,139,2,-1,0,unknown,0
10859,54,management,married,secondary,no,2895,1,0,9-Feb-21,20,2,256,1,failure,0
10860,43,blue-collar,married,primary,no,377,0,1,20-Jun-21,11,5,-1,0,unknown,0
10861,33,admin.,married,secondary,no,2,1,0,20-May-21,201,1,-1,0,unknown,0
10862,31,management,single,tertiary,no,153,0,0,9-Feb-21,65,3,-1,0,unknown,0
10863,42,unemployed,married,secondary,no,-165,1,1,27-May-21,179,3,-1,0,unknown,0
10864,34,blue-collar,single,secondary,no,2764,1,0,13-May-21,158,1,357,1,failure,0
10865,36,blue-collar,married,secondary,no,6699,1,0,20-Apr-21,201,3,-1,0,unknown,0
10866,51,services,married,secondary,no,7,1,0,31-Jul-21,8,30,-1,0,unknown,0
10867,50,blue-collar,married,primary,no,2590,1,0,9-May-21,257,6,-1,0,unknown,0
10868,32,student,single,secondary,no,14,0,0,19-Aug-21,144,3,136,1,other,0
10869,37,management,married,tertiary,no,2672,1,0,11-Aug-21,549,1,-1,0,unknown,0
10870,50,blue-collar,divorced,secondary,no,881,1,1,20-Apr-21,162,1,-1,0,unknown,0
10871,52,blue-collar,married,primary,no,4793,1,0,6-Jun-21,176,2,-1,0,unknown,0
10872,30,admin.,divorced,secondary,no,370,1,0,15-May-21,160,1,-1,0,unknown,0
10873,38,management,single,tertiary,no,6836,1,0,29-May-21,374,4,-1,0,unknown,0
10874,50,blue-collar,married,primary,no,859,1,1,9-Feb-21,56,5,196,7,failure,0
10875,32,blue-collar,single,secondary,no,1940,1,1,13-May-21,299,3,-1,0,unknown,0
10876,24,blue-collar,single,primary,no,1033,1,0,24-Nov-21,283,1,-1,0,unknown,0
10877,36,management,married,tertiary,no,532,1,0,14-May-21,603,1,-1,0,unknown,0
10878,42,technician,single,secondary,no,-321,0,0,28-Jan-21,230,2,-1,0,unknown,0
10879,50,blue-collar,married,primary,no,383,0,0,2-Oct-21,382,2,-1,0,unknown,0
10880,41,blue-collar,married,primary,no,865,0,1,19-May-21,19,5,-1,0,unknown,0
10881,34,admin.,single,secondary,no,1352,1,0,20-Apr-21,126,1,334,3,other,0
10882,29,technician,married,tertiary,no,-722,0,1,27-Jun-21,121,4,-1,0,unknown,0
10883,47,management,married,secondary,no,1144,0,1,29-Jan-21,324,1,-1,0,unknown,0
10884,44,blue-collar,married,secondary,no,794,1,0,5-Feb-21,342,1,252,1,other,0
10885,49,self-employed,married,secondary,no,2061,1,1,30-May-21,137,3,-1,0,unknown,0
10886,39,blue-collar,divorced,secondary,no,36,1,0,12-May-21,109,2,-1,0,unknown,0
10887,31,entrepreneur,single,tertiary,no,734,1,0,7-May-21,295,1,168,4,other,0
10888,36,services,single,secondary,no,99,0,0,17-Jun-21,256,9,-1,0,unknown,0
10889,44,blue-collar,married,secondary,no,879,1,0,3-Apr-21,383,1,-1,0,unknown,0
10890,29,management,married,tertiary,no,0,1,0,15-Jul-21,91,2,-1,0,unknown,0
10891,33,management,single,tertiary,no,4128,1,0,12-May-21,456,6,-1,0,unknown,0
10892,40,admin.,married,secondary,no,0,1,0,23-May-21,193,2,-1,0,unknown,0
10893,33,management,single,tertiary,no,275,0,0,18-Nov-21,348,1,-1,0,unknown,0
10894,54,management,married,tertiary,no,6525,1,0,19-Nov-21,133,1,170,3,failure,0
10895,32,management,single,tertiary,no,9317,0,0,2-Nov-21,92,3,-1,0,unknown,0
10896,57,management,married,tertiary,no,350,0,0,4-May-21,87,3,-1,0,unknown,0
10897,46,management,married,tertiary,no,699,0,0,2-Feb-21,241,1,-1,0,unknown,0
10898,30,blue-collar,single,secondary,no,906,1,1,21-May-21,218,7,-1,0,unknown,0
10899,35,management,married,secondary,no,97,1,0,29-May-21,135,4,-1,0,unknown,0
10900,36,admin.,single,secondary,no,115,0,0,4-May-21,134,3,91,1,failure,0
10901,37,admin.,married,secondary,no,36,1,0,13-May-21,428,1,-1,0,unknown,0
10902,41,admin.,divorced,secondary,no,1076,1,0,3-Jun-21,77,2,391,2,other,0
10903,38,blue-collar,single,secondary,no,-56,1,1,6-Jun-21,247,2,-1,0,unknown,0
10904,34,admin.,single,secondary,no,1504,1,0,12-May-21,395,3,-1,0,unknown,0
10905,45,services,single,secondary,no,482,1,1,30-May-21,637,2,-1,0,unknown,0
10906,53,blue-collar,married,secondary,no,208,0,0,20-Jun-21,333,15,-1,0,unknown,0
10907,42,management,married,tertiary,no,441,0,0,7-Aug-21,296,9,-1,0,unknown,0
10908,55,admin.,married,secondary,no,-2,0,0,28-Aug-21,76,1,-1,0,unknown,0
10909,57,housemaid,divorced,primary,no,8278,0,0,17-Nov-21,408,3,-1,0,unknown,0
10910,58,management,married,secondary,no,407,1,0,29-Jul-21,145,2,-1,0,unknown,0
10911,48,technician,married,secondary,no,197,0,1,3-Feb-21,47,2,222,3,other,0
10912,33,technician,married,secondary,no,348,1,0,7-May-21,263,2,294,1,success,0
10913,43,technician,divorced,tertiary,no,101,0,0,19-Aug-21,173,3,-1,0,unknown,0
10914,29,blue-collar,married,secondary,no,294,1,0,14-May-21,594,2,-1,0,unknown,0
10915,26,admin.,single,tertiary,no,3730,1,0,11-Mar-21,93,1,98,4,other,0
10916,56,management,divorced,tertiary,no,3885,1,0,10-Jul-21,51,1,-1,0,unknown,0
10917,54,technician,married,tertiary,no,4582,1,0,15-May-21,165,1,-1,0,unknown,0
10918,33,services,married,secondary,no,403,1,0,20-May-21,274,2,-1,0,unknown,0
10919,36,entrepreneur,single,tertiary,no,145,1,0,18-May-21,450,2,304,2,success,0
10920,46,technician,single,secondary,no,834,1,0,11-Jul-21,196,2,-1,0,unknown,0
10921,40,services,married,secondary,no,664,1,1,18-May-21,29,5,-1,0,unknown,0
10922,50,management,divorced,tertiary,no,299,0,0,17-Nov-21,666,3,-1,0,unknown,0
10923,55,entrepreneur,divorced,primary,no,29,0,0,16-Jun-21,500,1,-1,0,unknown,0
10924,41,admin.,married,secondary,no,124,1,0,12-May-21,191,3,-1,0,unknown,0
10925,26,technician,single,secondary,no,124,1,0,12-May-21,57,8,-1,0,unknown,0
10926,35,management,single,tertiary,no,0,0,0,29-Aug-21,131,2,-1,0,unknown,0
10927,53,self-employed,married,tertiary,no,20,1,0,7-Aug-21,218,2,-1,0,unknown,0
10928,31,technician,single,secondary,no,31868,0,0,14-Aug-21,34,6,-1,0,unknown,0
10929,59,retired,married,secondary,no,599,1,0,7-May-21,31,1,-1,0,unknown,0
10930,42,technician,divorced,secondary,no,248,0,0,19-Aug-21,163,4,-1,0,unknown,0
10931,45,technician,married,secondary,no,0,0,0,13-Aug-21,99,1,-1,0,unknown,0
10932,58,admin.,married,primary,no,879,1,0,16-May-21,242,7,-1,0,unknown,0
10933,33,technician,single,tertiary,no,34,0,0,28-Aug-21,13,30,-1,0,unknown,0
10934,47,blue-collar,married,secondary,no,2548,1,0,11-May-21,577,1,368,1,other,0
10935,31,services,single,secondary,no,3,1,0,5-May-21,41,1,-1,0,unknown,0
10936,40,admin.,married,secondary,no,1395,1,1,7-Jul-21,122,2,-1,0,unknown,0
10937,28,blue-collar,married,primary,no,-196,0,0,7-Jul-21,209,1,-1,0,unknown,0
10938,42,blue-collar,married,primary,no,205,1,0,17-Apr-21,582,1,-1,0,unknown,0
10939,53,blue-collar,single,secondary,no,1442,0,0,9-Dec-21,137,8,188,2,other,0
10940,33,admin.,married,secondary,no,393,1,0,28-May-21,383,1,-1,0,unknown,0
10941,28,blue-collar,married,secondary,no,-185,1,1,13-May-21,170,1,-1,0,unknown,0
10942,50,housemaid,single,primary,no,1158,1,0,3-Feb-21,116,3,265,3,failure,0
10943,30,blue-collar,single,secondary,no,1165,1,0,18-May-21,365,2,-1,0,unknown,0
10944,37,blue-collar,married,secondary,no,10721,1,0,18-Jun-21,394,3,-1,0,unknown,0
10945,39,technician,divorced,secondary,no,1270,1,0,29-May-21,245,4,-1,0,unknown,0
10946,29,management,married,tertiary,no,16,1,0,16-Jul-21,605,6,-1,0,unknown,0
10947,32,technician,single,secondary,no,930,1,0,21-May-21,122,1,-1,0,unknown,0
10948,38,technician,single,tertiary,no,0,0,0,28-Aug-21,247,2,-1,0,unknown,0
10949,55,technician,married,secondary,no,0,0,0,27-Jul-21,506,2,-1,0,unknown,0
10950,38,admin.,married,primary,no,-175,1,0,21-Jul-21,86,9,-1,0,unknown,0
10951,47,blue-collar,married,primary,no,328,1,0,7-May-21,58,1,-1,0,unknown,0
10952,57,management,married,secondary,no,0,0,0,28-Jan-21,132,1,-1,0,unknown,0
10953,32,technician,married,secondary,no,2556,0,0,6-Aug-21,269,3,-1,0,unknown,0
10954,37,unemployed,married,secondary,no,4969,1,0,6-May-21,169,1,-1,0,unknown,0
10955,30,management,single,tertiary,no,726,1,0,16-Apr-21,39,1,342,3,failure,0
10956,39,technician,married,secondary,no,-1451,1,1,30-Jul-21,65,5,-1,0,unknown,0
10957,45,housemaid,divorced,primary,no,221,0,0,2-Feb-21,93,1,235,1,failure,0
10958,25,student,single,secondary,no,3090,0,0,21-Aug-21,139,1,-1,0,unknown,0
10959,53,services,married,unknown,no,257,1,0,5-May-21,209,2,-1,0,unknown,0
10960,39,management,single,tertiary,no,139,0,0,22-Aug-21,109,2,-1,0,unknown,0
10961,35,management,married,tertiary,no,3168,0,0,22-Aug-21,24,30,-1,0,unknown,0
10962,58,housemaid,married,primary,no,260,1,0,15-May-21,71,5,364,3,failure,0
10963,27,self-employed,single,tertiary,no,4574,0,0,12-Aug-21,187,2,-1,0,unknown,0
10964,39,housemaid,single,primary,no,109,1,0,6-May-21,699,3,-1,0,unknown,0
10965,41,blue-collar,married,secondary,no,140,1,0,3-Jun-21,96,1,125,2,failure,0
10966,56,management,married,tertiary,no,-45,1,0,30-May-21,116,6,-1,0,unknown,0
10967,54,technician,married,tertiary,no,6507,0,0,26-May-21,145,1,-1,0,unknown,0
10968,46,blue-collar,married,primary,no,1291,1,0,14-May-21,142,3,259,17,failure,0
10969,35,management,married,tertiary,yes,-10,1,0,15-May-21,168,2,364,1,other,0
10970,41,admin.,single,secondary,no,0,0,0,25-Jul-21,286,2,-1,0,unknown,0
10971,36,blue-collar,married,primary,no,-20,1,0,7-May-21,353,3,-1,0,unknown,0
10972,37,admin.,single,secondary,no,309,1,0,15-May-21,58,3,-1,0,unknown,0
10973,28,technician,single,secondary,no,250,0,1,29-Jan-21,133,1,-1,0,unknown,0
10974,49,management,single,tertiary,no,370,0,0,19-Aug-21,386,3,-1,0,unknown,0
10975,41,unemployed,married,primary,no,183,1,0,29-Jul-21,271,1,-1,0,unknown,0
10976,60,retired,married,secondary,no,8590,0,0,5-Jun-21,85,1,-1,0,unknown,0
10977,30,technician,married,secondary,no,1011,1,0,16-May-21,109,1,-1,0,unknown,0
10978,48,services,married,secondary,no,1355,0,0,12-Aug-21,409,7,-1,0,unknown,0
10979,35,technician,single,secondary,no,1609,1,0,30-May-21,288,3,-1,0,unknown,0
10980,28,blue-collar,single,secondary,no,75,0,0,1-Jun-21,7,1,-1,0,unknown,0
10981,42,admin.,married,secondary,no,12,1,0,16-Apr-21,466,4,-1,0,unknown,0
10982,32,admin.,married,secondary,no,3540,1,0,18-May-21,213,1,178,1,failure,0
10983,40,management,married,secondary,no,8486,0,0,6-May-21,260,3,-1,0,unknown,0
10984,53,management,married,tertiary,no,20772,0,0,4-Feb-21,715,1,-1,0,unknown,0
10985,55,blue-collar,married,primary,no,3297,1,1,30-Apr-21,96,1,-1,0,unknown,0
10986,41,management,married,tertiary,no,9,1,0,22-Jul-21,82,3,-1,0,unknown,0
10987,33,management,married,tertiary,no,-139,0,0,8-Jul-21,290,1,-1,0,unknown,0
10988,58,blue-collar,married,secondary,no,381,0,0,11-Nov-21,79,4,-1,0,unknown,0
10989,32,blue-collar,single,secondary,no,760,1,0,16-Apr-21,445,1,148,2,other,0
10990,36,blue-collar,married,unknown,no,722,1,0,20-May-21,268,2,-1,0,unknown,0
10991,31,technician,single,tertiary,yes,24,0,0,21-Aug-21,246,2,-1,0,unknown,0
10992,33,management,married,tertiary,no,148,0,0,20-May-21,717,1,-1,0,unknown,0
10993,45,blue-collar,married,primary,no,6691,0,0,13-Aug-21,211,2,-1,0,unknown,0
10994,40,housemaid,married,primary,no,0,0,0,28-Aug-21,16,20,-1,0,unknown,0
10995,29,blue-collar,married,primary,no,787,1,0,24-Jul-21,257,2,-1,0,unknown,0
10996,53,self-employed,married,primary,no,4576,0,0,30-Jul-21,82,2,-1,0,unknown,0
10997,53,technician,divorced,unknown,no,629,1,0,8-May-21,298,1,-1,0,unknown,0
10998,35,management,married,tertiary,no,1193,1,0,2-Jun-21,101,2,-1,0,unknown,0
10999,33,blue-collar,married,primary,no,-132,1,1,18-May-21,170,6,-1,0,unknown,0
11000,38,entrepreneur,married,tertiary,no,1438,0,0,13-Nov-21,122,5,-1,0,unknown,0
11001,31,blue-collar,single,secondary,no,-159,0,1,21-Nov-21,49,1,-1,0,unknown,0
11002,48,admin.,married,secondary,no,2235,1,1,15-May-21,755,2,-1,0,unknown,0
11003,25,services,married,secondary,no,10,1,0,7-May-21,51,1,294,1,failure,0
11004,35,management,single,tertiary,no,805,0,0,17-Sep-21,613,1,-1,0,unknown,0
11005,55,blue-collar,married,primary,no,-79,0,1,27-Jun-21,293,3,-1,0,unknown,0
11006,31,blue-collar,married,secondary,no,1664,1,0,7-May-21,603,2,17,2,failure,0
11007,43,unemployed,divorced,secondary,no,0,1,0,24-Jul-21,229,2,-1,0,unknown,0
11008,31,admin.,single,secondary,no,690,0,0,4-May-21,10,4,87,12,failure,0
11009,56,services,married,unknown,no,616,0,0,18-Jun-21,1812,1,-1,0,unknown,0
11010,34,unemployed,married,secondary,no,200,1,0,26-May-21,155,6,-1,0,unknown,0
11011,55,unemployed,married,primary,no,8585,0,0,28-Jan-21,201,2,-1,0,unknown,0
11012,25,technician,single,secondary,no,173,1,0,15-May-21,186,2,-1,0,unknown,0
11013,57,admin.,married,secondary,no,808,0,0,14-Jul-21,417,3,-1,0,unknown,0
11014,47,services,married,unknown,no,4822,1,0,21-May-21,154,5,-1,0,unknown,0
11015,46,technician,married,secondary,no,966,1,1,19-Aug-21,40,2,-1,0,unknown,0
11016,41,management,married,tertiary,no,141,1,1,8-May-21,146,3,-1,0,unknown,0
11017,26,services,single,secondary,no,531,1,1,6-Feb-21,184,1,-1,0,unknown,0
11018,42,blue-collar,married,unknown,no,1154,1,0,16-Apr-21,341,2,336,3,other,0
11019,37,admin.,married,secondary,no,68,1,1,13-May-21,151,2,351,1,failure,0
11020,34,admin.,married,secondary,no,1499,1,0,13-Apr-21,186,1,327,2,failure,0
11021,49,entrepreneur,divorced,secondary,no,2908,0,0,6-Jun-21,322,1,-1,0,unknown,0
11022,32,blue-collar,married,secondary,yes,-238,1,0,27-May-21,427,1,-1,0,unknown,0
11023,38,technician,single,secondary,no,1685,1,0,5-May-21,185,1,-1,0,unknown,0
11024,37,self-employed,married,secondary,yes,0,1,0,17-Jul-21,158,1,-1,0,unknown,0
11025,32,admin.,single,secondary,no,4344,1,0,17-Nov-21,79,2,118,3,failure,0
11026,43,technician,married,secondary,no,0,0,0,19-Aug-21,313,3,-1,0,unknown,0
11027,39,technician,married,primary,no,1846,0,0,5-Feb-21,306,5,-1,0,unknown,0
11028,34,technician,married,secondary,no,4,1,0,2-Feb-21,105,2,263,1,failure,0
11029,38,blue-collar,married,secondary,no,360,1,0,14-May-21,220,2,-1,0,unknown,0
11030,40,management,divorced,tertiary,no,205,0,0,25-Jul-21,357,1,-1,0,unknown,0
11031,34,technician,single,secondary,no,18777,1,0,18-Nov-21,535,1,-1,0,unknown,0
11032,34,blue-collar,married,primary,no,218,1,1,21-May-21,260,1,-1,0,unknown,0
11033,46,housemaid,married,primary,no,312,1,1,25-Jul-21,137,7,-1,0,unknown,0
11034,31,entrepreneur,married,secondary,no,15,0,1,29-Jan-21,190,2,-1,0,unknown,0
11035,42,blue-collar,married,primary,no,0,0,0,20-Jun-21,19,2,-1,0,unknown,0
11036,45,self-employed,single,primary,no,112,0,0,20-Jun-21,298,4,-1,0,unknown,0
11037,54,housemaid,divorced,tertiary,no,9,0,1,29-Jul-21,136,3,-1,0,unknown,0
11038,45,unemployed,divorced,secondary,no,-44,1,0,7-Jul-21,256,2,-1,0,unknown,0
11039,36,blue-collar,married,unknown,no,1023,1,0,4-Feb-21,184,2,-1,0,unknown,0
11040,28,technician,single,secondary,no,3,0,0,18-May-21,40,8,349,6,failure,0
11041,50,services,married,secondary,no,77,0,0,27-May-21,138,2,-1,0,unknown,0
11042,39,admin.,single,secondary,no,0,0,1,19-Jun-21,142,1,-1,0,unknown,0
11043,33,entrepreneur,married,secondary,no,137,1,0,15-Jul-21,136,3,-1,0,unknown,0
11044,30,technician,single,secondary,no,-232,0,1,7-Aug-21,118,2,-1,0,unknown,0
11045,32,services,married,secondary,no,0,0,0,31-Jul-21,105,6,-1,0,unknown,0
11046,27,services,single,secondary,no,139,0,0,25-Jul-21,165,3,-1,0,unknown,0
11047,34,technician,married,secondary,no,47,0,0,25-Aug-21,132,6,-1,0,unknown,0
11048,47,blue-collar,married,primary,no,-58,1,0,18-Jul-21,92,2,-1,0,unknown,0
11049,39,blue-collar,married,primary,no,34,1,0,27-May-21,114,1,-1,0,unknown,0
11050,30,technician,married,secondary,no,590,1,0,23-May-21,242,3,-1,0,unknown,0
11051,31,blue-collar,married,secondary,no,435,1,0,21-May-21,204,1,-1,0,unknown,0
11052,38,management,divorced,tertiary,no,441,1,0,30-Jan-21,67,1,-1,0,unknown,0
11053,54,housemaid,married,primary,no,212,0,0,12-Aug-21,81,4,-1,0,unknown,0
11054,34,management,single,tertiary,yes,621,0,0,28-Aug-21,205,3,-1,0,unknown,0
11055,26,services,single,secondary,no,162,1,0,2-Mar-21,185,2,130,8,other,0
11056,41,self-employed,divorced,tertiary,no,4418,1,0,21-Nov-21,855,3,-1,0,unknown,0
11057,31,technician,married,secondary,no,522,1,1,27-Aug-21,308,4,-1,0,unknown,0
11058,31,management,divorced,tertiary,no,-547,1,1,31-Jul-21,101,10,-1,0,unknown,0
11059,33,blue-collar,married,secondary,no,0,1,0,19-Nov-21,330,2,-1,0,unknown,0
11060,35,technician,single,unknown,no,726,1,0,5-May-21,163,1,-1,0,unknown,0
11061,58,housemaid,married,primary,no,435,1,0,28-Jul-21,122,6,-1,0,unknown,0
11062,38,blue-collar,married,secondary,no,530,1,0,20-Apr-21,59,3,-1,0,unknown,0
11063,35,blue-collar,married,secondary,no,106,1,0,14-Apr-21,252,5,-1,0,unknown,0
11064,38,management,married,tertiary,no,590,0,0,31-Jul-21,49,2,-1,0,unknown,0
